Round	Out	Left	Right	Game Type
178	237	263	0	3
179	243	257	0	3
180	242	258	0	3
181	242	258	0	3
182	242	258	0	3
183	246	254	0	3
184	253	247	0	3
185	245	255	0	3
186	252	248	0	3
187	249	251	0	3
188	253	247	0	3
189	246	254	0	3
190	244	256	0	3
191	253	247	0	3
192	254	246	0	3
193	233	267	0	3
194	229	271	0	3
195	243	257	0	3
196	248	252	0	3
197	234	266	0	3
198	255	245	0	3
199	240	260	0	3
200	251	249	0	3
201	259	241	0	3
202	244	256	0	3
203	244	256	0	3
204	230	270	0	3
205	264	236	0	3
206	243	257	0	3
207	254	246	0	3
208	232	268	0	3
209	242	258	0	3
210	246	254	0	3
211	244	256	0	3
212	238	262	0	3
213	241	259	0	3
214	237	263	0	3
215	244	256	0	3
216	238	262	0	3
217	239	261	0	3
218	232	268	0	3
219	249	251	0	3
220	247	253	0	3
221	247	253	0	3
222	236	264	0	3
223	232	268	0	3
224	242	258	0	3
225	240	260	0	3
226	226	274	0	3
227	251	249	0	3
228	242	258	0	3
229	236	264	0	3
230	246	254	0	3
231	226	274	0	3
232	261	239	0	3
233	244	256	0	3
234	244	256	0	3
235	230	270	0	3
236	227	273	0	3
237	247	253	0	3
238	240	260	0	3
239	240	260	0	3
240	246	254	0	3
241	247	253	0	3
242	234	266	0	3
243	246	254	0	3
244	241	259	0	3
245	243	257	0	3
246	243	257	0	3
247	245	255	0	3
248	230	270	0	3
249	256	244	0	3
250	242	258	0	3
251	245	255	0	3
252	242	258	0	3
253	226	274	0	3
254	235	265	0	3
255	245	255	0	3
256	259	241	0	3
257	247	253	0	3
258	244	256	0	3
259	244	256	0	3
260	249	251	0	3
261	256	244	0	3
262	250	250	0	3
263	241	259	0	3
264	267	233	0	3
265	254	246	0	3
266	229	271	0	3
267	242	258	0	3
268	247	253	0	3
269	247	253	0	3
270	248	252	0	3
271	235	265	0	3
272	257	243	0	3
273	241	259	0	3
274	249	251	0	3
275	250	250	0	3
276	248	252	0	3
277	244	256	0	3
278	238	262	0	3
279	238	262	0	3
280	235	265	0	3
281	240	260	0	3
282	232	268	0	3
283	247	253	0	3
284	241	259	0	3
285	244	256	0	3
286	234	266	0	3
287	248	252	0	3
288	237	263	0	3
289	237	263	0	3
290	242	258	0	3
291	238	262	0	3
292	252	248	0	3
293	244	256	0	3
294	262	238	0	3
295	229	271	0	3
296	238	262	0	3
297	239	261	0	3
298	227	273	0	3
299	236	264	0	3
300	260	240	0	3
301	252	248	0	3
302	246	254	0	3
303	254	246	0	3
304	250	250	0	3
305	261	239	0	3
306	232	268	0	3
307	257	243	0	3
308	243	257	0	3
309	229	271	0	3
310	243	257	0	3
311	230	270	0	3
312	245	255	0	3
313	234	266	0	3
314	243	257	0	3
315	239	261	0	3
316	244	256	0	3
317	240	260	0	3
318	247	253	0	3
319	235	265	0	3
320	233	267	0	3
321	232	268	0	3
322	246	254	0	3
323	242	258	0	3
324	246	254	0	3
325	235	265	0	3
326	242	258	0	3
327	262	238	0	3
328	242	258	0	3
329	245	255	0	3
330	228	272	0	3
331	243	257	0	3
332	243	257	0	3
333	248	252	0	3
334	257	243	0	3
335	248	252	0	3
336	228	272	0	3
337	234	266	0	3
338	242	258	0	3
339	247	253	0	3
340	240	260	0	3
341	240	260	0	3
342	235	265	0	3
343	234	266	0	3
344	237	263	0	3
345	255	245	0	3
346	246	254	0	3
347	249	251	0	3
348	253	247	0	3
349	244	256	0	3
350	248	252	0	3
351	238	262	0	3
352	257	243	0	3
353	243	257	0	3
354	227	273	0	3
355	252	248	0	3
356	246	254	0	3
357	224	276	0	3
358	242	258	0	3
359	237	263	0	3
360	238	262	0	3
361	249	251	0	3
362	253	247	0	3
363	247	253	0	3
364	257	243	0	3
365	236	264	0	3
366	253	247	0	3
367	229	271	0	3
368	259	241	0	3
369	260	240	0	3
370	242	258	0	3
371	232	268	0	3
372	243	257	0	3
373	241	259	0	3
374	244	256	0	3
375	243	257	0	3
376	241	259	0	3
377	233	267	0	3
378	243	257	0	3
379	244	256	0	3
380	237	263	0	3
381	267	233	0	3
382	245	255	0	3
383	237	263	0	3
384	233	267	0	3
385	229	271	0	3
386	245	255	0	3
387	243	257	0	3
388	245	255	0	3
389	249	251	0	3
390	231	269	0	3
391	245	255	0	3
392	250	250	0	3
393	241	259	0	3
394	245	255	0	3
395	245	255	0	3
396	246	254	0	3
397	250	250	0	3
398	237	263	0	3
399	251	249	0	3
400	247	253	0	3
401	247	253	0	3
402	252	248	0	3
403	252	248	0	3
404	239	261	0	3
405	226	274	0	3
406	245	255	0	3
407	232	268	0	3
408	242	258	0	3
409	238	262	0	3
410	252	248	0	3
411	241	259	0	3
412	230	270	0	3
413	245	255	0	3
414	231	269	0	3
415	258	242	0	3
416	250	250	0	3
417	234	266	0	3
418	236	264	0	3
419	242	258	0	3
420	227	273	0	3
421	250	250	0	3
422	233	267	0	3
423	243	257	0	3
424	252	248	0	3
425	239	261	0	3
426	249	251	0	3
427	226	274	0	3
428	238	262	0	3
429	250	250	0	3
430	246	254	0	3
431	232	268	0	3
432	237	263	0	3
433	239	261	0	3
434	254	246	0	3
435	251	249	0	3
436	239	261	0	3
437	240	260	0	3
438	248	252	0	3
439	247	253	0	3
440	239	261	0	3
441	253	247	0	3
442	246	254	0	3
443	253	247	0	3
444	251	249	0	3
445	244	256	0	3
446	241	259	0	3
447	234	266	0	3
448	246	254	0	3
449	244	256	0	3
450	248	252	0	3
451	247	253	0	3
452	244	256	0	3
453	243	257	0	3
454	244	256	0	3
455	238	262	0	3
456	227	273	0	3
457	251	249	0	3
458	244	256	0	3
459	250	250	0	3
460	250	250	0	3
461	237	263	0	3
462	254	246	0	3
463	249	251	0	3
464	231	269	0	3
465	243	257	0	3
466	239	261	0	3
467	249	251	0	3
468	240	260	0	3
469	234	266	0	3
470	249	251	0	3
471	227	273	0	3
472	250	250	0	3
473	236	264	0	3
474	242	258	0	3
475	234	266	0	3
476	243	257	0	3
477	249	251	0	3
478	243	257	0	3
479	255	245	0	3
480	247	253	0	3
481	251	249	0	3
482	246	254	0	3
483	236	264	0	3
484	245	255	0	3
485	227	273	0	3
486	247	253	0	3
487	236	264	0	3
488	258	242	0	3
489	234	266	0	3
490	236	264	0	3
491	243	257	0	3
492	233	267	0	3
493	252	248	0	3
494	248	252	0	3
495	243	257	0	3
496	250	250	0	3
497	244	256	0	3
498	254	246	0	3
499	239	261	0	3
500	246	254	0	3
501	250	250	0	3
502	250	250	0	3
503	260	240	0	3
504	248	252	0	3
505	242	258	0	3
506	250	250	0	3
507	244	256	0	3
508	249	251	0	3
509	235	265	0	3
510	233	267	0	3
511	238	262	0	3
512	236	264	0	3
513	242	258	0	3
514	240	260	0	3
515	235	265	0	3
516	251	249	0	3
517	245	255	0	3
518	234	266	0	3
519	251	249	0	3
520	244	256	0	3
521	242	258	0	3
522	254	246	0	3
523	246	254	0	3
524	246	254	0	3
525	250	250	0	3
526	242	258	0	3
527	239	261	0	3
528	255	245	0	3
529	244	256	0	3
530	235	265	0	3
531	243	257	0	3
532	262	238	0	3
533	257	243	0	3
534	244	256	0	3
535	229	271	0	3
536	251	249	0	3
537	229	271	0	3
538	251	249	0	3
539	248	252	0	3
540	259	241	0	3
541	234	266	0	3
542	255	245	0	3
543	238	262	0	3
544	232	268	0	3
545	232	268	0	3
546	244	256	0	3
547	250	250	0	3
548	238	262	0	3
549	249	251	0	3
550	250	250	0	3
551	244	256	0	3
552	250	250	0	3
553	242	258	0	3
554	246	254	0	3
555	250	250	0	3
556	243	257	0	3
557	249	251	0	3
558	235	265	0	3
559	254	246	0	3
560	239	261	0	3
561	247	253	0	3
562	229	271	0	3
563	241	259	0	3
564	242	258	0	3
565	252	248	0	3
566	252	248	0	3
567	224	276	0	3
568	266	234	0	3
569	247	253	0	3
570	250	250	0	3
571	248	252	0	3
572	247	253	0	3
573	245	255	0	3
574	241	259	0	3
575	235	265	0	3
576	238	262	0	3
577	243	257	0	3
578	248	252	0	3
579	251	249	0	3
580	252	248	0	3
581	242	258	0	3
582	236	264	0	3
583	243	257	0	3
584	235	265	0	3
585	234	266	0	3
586	235	265	0	3
587	246	254	0	3
588	246	254	0	3
589	250	250	0	3
590	249	251	0	3
591	243	257	0	3
592	238	262	0	3
593	250	250	0	3
594	237	263	0	3
595	230	270	0	3
596	253	247	0	3
597	254	246	0	3
598	252	248	0	3
599	242	258	0	3
600	236	264	0	3
601	245	255	0	3
602	233	267	0	3
603	250	250	0	3
604	242	258	0	3
605	255	245	0	3
606	250	250	0	3
607	246	254	0	3
608	243	257	0	3
609	253	247	0	3
610	241	259	0	3
611	243	257	0	3
612	258	242	0	3
613	244	256	0	3
614	227	273	0	3
615	254	246	0	3
616	245	255	0	3
617	235	265	0	3
618	239	261	0	3
619	247	253	0	3
620	259	241	0	3
621	232	268	0	3
622	251	249	0	3
623	249	251	0	3
624	242	258	0	3
625	250	250	0	3
626	243	257	0	3
627	238	262	0	3
628	247	253	0	3
629	255	245	0	3
630	257	243	0	3
631	255	245	0	3
632	243	257	0	3
633	241	259	0	3
634	233	267	0	3
635	255	245	0	3
636	246	254	0	3
637	243	257	0	3
638	258	242	0	3
639	246	254	0	3
640	236	264	0	3
641	235	265	0	3
642	243	257	0	3
643	240	260	0	3
644	250	250	0	3
645	244	256	0	3
646	236	264	0	3
647	246	254	0	3
648	252	248	0	3
649	235	265	0	3
650	235	265	0	3
651	234	266	0	3
652	250	250	0	3
653	249	251	0	3
654	236	264	0	3
655	249	251	0	3
656	245	255	0	3
657	261	239	0	3
658	244	256	0	3
659	247	253	0	3
660	253	247	0	3
661	246	254	0	3
662	243	257	0	3
663	237	263	0	3
664	247	253	0	3
665	248	252	0	3
666	246	254	0	3
667	252	248	0	3
668	246	254	0	3
669	250	250	0	3
670	251	249	0	3
671	239	261	0	3
672	239	261	0	3
673	246	254	0	3
674	239	261	0	3
675	244	256	0	3
676	252	248	0	3
677	241	259	0	3
678	248	252	0	3
679	256	244	0	3
680	237	263	0	3
681	250	250	0	3
682	246	254	0	3
683	246	254	0	3
684	238	262	0	3
685	238	262	0	3
686	242	258	0	3
687	256	244	0	3
688	236	264	0	3
689	245	255	0	3
690	248	252	0	3
691	236	264	0	3
692	251	249	0	3
693	253	247	0	3
694	242	258	0	3
695	255	245	0	3
696	249	251	0	3
697	245	255	0	3
698	249	251	0	3
699	242	258	0	3
700	243	257	0	3
701	263	237	0	3
702	248	252	0	3
703	230	270	0	3
704	243	257	0	3
705	248	252	0	3
706	246	254	0	3
707	256	244	0	3
708	247	253	0	3
709	242	258	0	3
710	251	249	0	3
711	238	262	0	3
712	247	253	0	3
713	243	257	0	3
714	241	259	0	3
715	245	255	0	3
716	235	265	0	3
717	237	263	0	3
718	233	267	0	3
719	249	251	0	3
720	250	250	0	3
721	249	251	0	3
722	237	263	0	3
723	242	258	0	3
724	238	262	0	3
725	253	247	0	3
726	240	260	0	3
727	256	244	0	3
728	256	244	0	3
729	240	260	0	3
730	237	263	0	3
731	240	260	0	3
732	232	268	0	3
733	246	254	0	3
734	253	247	0	3
735	230	270	0	3
736	222	278	0	3
737	250	250	0	3
738	237	263	0	3
739	240	260	0	3
740	245	255	0	3
741	246	254	0	3
742	256	244	0	3
743	250	250	0	3
744	243	257	0	3
745	254	246	0	3
746	253	247	0	3
747	240	260	0	3
748	245	255	0	3
749	243	257	0	3
750	233	267	0	3
751	235	265	0	3
752	236	264	0	3
753	256	244	0	3
754	240	260	0	3
755	246	254	0	3
756	244	256	0	3
757	234	266	0	3
758	241	259	0	3
759	249	251	0	3
760	240	260	0	3
761	249	251	0	3
762	248	252	0	3
763	236	264	0	3
764	246	254	0	3
765	242	258	0	3
766	238	262	0	3
767	234	266	0	3
768	252	248	0	3
769	252	248	0	3
770	263	237	0	3
771	265	235	0	3
772	239	261	0	3
773	250	250	0	3
774	249	251	0	3
775	237	263	0	3
776	250	250	0	3
777	251	249	0	3
778	226	274	0	3
779	232	268	0	3
780	242	258	0	3
781	237	263	0	3
782	241	259	0	3
783	250	250	0	3
784	248	252	0	3
785	246	254	0	3
786	244	256	0	3
787	233	267	0	3
788	250	250	0	3
789	249	251	0	3
790	241	259	0	3
791	241	259	0	3
792	248	252	0	3
793	227	273	0	3
794	243	257	0	3
795	234	266	0	3
796	247	253	0	3
797	240	260	0	3
798	241	259	0	3
799	232	268	0	3
800	241	259	0	3
801	234	266	0	3
802	245	255	0	3
803	251	249	0	3
804	245	255	0	3
805	244	256	0	3
806	239	261	0	3
807	250	250	0	3
808	235	265	0	3
809	242	258	0	3
810	248	252	0	3
811	249	251	0	3
812	238	262	0	3
813	257	243	0	3
814	254	246	0	3
815	240	260	0	3
816	239	261	0	3
817	244	256	0	3
818	242	258	0	3
819	243	257	0	3
820	247	253	0	3
821	244	256	0	3
822	251	249	0	3
823	240	260	0	3
824	253	247	0	3
825	242	258	0	3
826	243	257	0	3
827	234	266	0	3
828	252	248	0	3
829	236	264	0	3
830	252	248	0	3
831	240	260	0	3
832	242	258	0	3
833	260	240	0	3
834	249	251	0	3
835	245	255	0	3
836	249	251	0	3
837	243	257	0	3
838	231	269	0	3
839	244	256	0	3
840	232	268	0	3
841	263	237	0	3
842	247	253	0	3
843	246	254	0	3
844	235	265	0	3
845	233	267	0	3
846	238	262	0	3
847	250	250	0	3
848	254	246	0	3
849	248	252	0	3
850	229	271	0	3
851	246	254	0	3
852	237	263	0	3
853	253	247	0	3
854	241	259	0	3
855	238	262	0	3
856	243	257	0	3
857	242	258	0	3
858	242	258	0	3
859	260	240	0	3
860	234	266	0	3
861	246	254	0	3
862	260	240	0	3
863	257	243	0	3
864	251	249	0	3
865	236	264	0	3
866	228	272	0	3
867	249	251	0	3
868	244	256	0	3
869	243	257	0	3
870	235	265	0	3
871	238	262	0	3
872	246	254	0	3
873	252	248	0	3
874	249	251	0	3
875	243	257	0	3
876	227	273	0	3
877	247	253	0	3
878	257	243	0	3
879	235	265	0	3
880	256	244	0	3
881	241	259	0	3
882	235	265	0	3
883	246	254	0	3
884	240	260	0	3
885	255	245	0	3
886	228	272	0	3
887	242	258	0	3
888	241	259	0	3
889	245	255	0	3
890	255	245	0	3
891	240	260	0	3
892	252	248	0	3
893	242	258	0	3
894	227	273	0	3
895	243	257	0	3
896	249	251	0	3
897	237	263	0	3
898	236	264	0	3
899	264	236	0	3
900	246	254	0	3
901	255	245	0	3
902	242	258	0	3
903	250	250	0	3
904	236	264	0	3
905	250	250	0	3
906	253	247	0	3
907	248	252	0	3
908	234	266	0	3
909	231	269	0	3
910	246	254	0	3
911	244	256	0	3
912	228	272	0	3
913	256	244	0	3
914	248	252	0	3
915	228	272	0	3
916	255	245	0	3
917	253	247	0	3
918	250	250	0	3
919	248	252	0	3
920	241	259	0	3
921	239	261	0	3
922	234	266	0	3
923	255	245	0	3
924	254	246	0	3
925	241	259	0	3
926	250	250	0	3
927	236	264	0	3
928	236	264	0	3
929	248	252	0	3
930	248	252	0	3
931	246	254	0	3
932	243	257	0	3
933	251	249	0	3
934	249	251	0	3
935	231	269	0	3
936	249	251	0	3
937	232	268	0	3
938	228	272	0	3
939	245	255	0	3
940	234	266	0	3
941	243	257	0	3
942	246	254	0	3
943	255	245	0	3
944	230	270	0	3
945	251	249	0	3
946	248	252	0	3
947	248	252	0	3
948	260	240	0	3
949	232	268	0	3
950	249	251	0	3
951	247	253	0	3
952	239	261	0	3
953	247	253	0	3
954	247	253	0	3
955	249	251	0	3
956	233	267	0	3
957	258	242	0	3
958	237	263	0	3
959	241	259	0	3
960	245	255	0	3
961	248	252	0	3
962	246	254	0	3
963	244	256	0	3
964	231	269	0	3
965	239	261	0	3
966	256	244	0	3
967	251	249	0	3
968	243	257	0	3
969	237	263	0	3
970	255	245	0	3
971	227	273	0	3
972	229	271	0	3
973	243	257	0	3
974	238	262	0	3
975	254	246	0	3
976	253	247	0	3
977	248	252	0	3
978	249	251	0	3
979	244	256	0	3
980	245	255	0	3
981	242	258	0	3
982	256	244	0	3
983	243	257	0	3
984	248	252	0	3
985	232	268	0	3
986	231	269	0	3
987	253	247	0	3
988	247	253	0	3
989	236	264	0	3
990	241	259	0	3
991	252	248	0	3
992	248	252	0	3
993	255	245	0	3
994	236	264	0	3
995	236	264	0	3
996	232	268	0	3
997	243	257	0	3
998	230	270	0	3
999	254	246	0	3
1000	244	256	0	3
